stream;display;offset;poc;type;time;size;quant;pts;pts time;dts;dts time;epsnr;distribution (bits);total;mb_skip;mb_field_decoding_flag;mb_type;sub_mb_type;prediction;pred_mode_flag;pred_mode;inter_prediction;transform;coded_block_pattern;transform_size_8x8_flag;mb_qp_delta;transform;pcm_data;
84;83;0x0000000I64X;166;B;00:00:02:766;717;26;;;;;39.538743;;5 736;992;0;1 024;0;;4;12;2 120;;278;3;116;228;0;
85;88;0x0000000I64X;176;P;00:00:02:933;10571;24;;;;;36.556320;;84 568;403;0;3 815;0;;727;1 367;18 250;;6 032;104;5 633;46 698;0;
86;86;0x0000000I64X;172;B;00:00:02:866;2511;25;;;;;38.792155;;20 088;911;0;3 184;0;;53;94;7 616;;1 685;86;1 354;3 824;0;
87;85;0x0000000I64X;170;B;00:00:02:833;1139;29;;;;;39.438274;;9 112;1 034;0;1 511;0;;6;3;3 923;;503;22;241;850;0;
88;87;0x0000000I64X;174;B;00:00:02:900;1181;28;;;;;36.147369;;9 448;1 041;0;1 512;0;;20;25;3 757;;608;31;318;1 133;0;
89;90;0x0000000I64X;180;P;00:00:03:000;9327;24;;;;;36.624701;;74 616;463;0;3 578;0;;810;1 514;13 989;;5 387;97;4 894;42 094;0;
90;89;0x0000000I64X;178;B;00:00:02:966;1318;28;;;;;39.294969;;10 544;1 011;0;1 911;0;;6;9;4 173;;633;29;396;1 350;0;
91;92;0x0000000I64X;184;P;00:00:03:066;10781;24;;;;;36.524054;;86 248;440;0;3 685;0;;1 214;2 462;14 231;;5 689;150;5 504;51 048;0;
92;91;0x0000000I64X;182;B;00:00:03:033;1235;27;;;;;39.052239;;9 880;1 047;0;1 783;0;;10;14;3 976;;576;32;350;1 127;0;
93;96;0x0000000I64X;192;P;00:00:03:200;13527;24;;;;;37.801004;;108 216;156;0;4 600;0;;1 453;3 020;16 858;;5 984;189;6 622;67 478;0;
94;94;0x0000000I64X;188;B;00:00:03:133;2948;25;;;;;38.731069;;23 584;885;0;3 681;0;;82;161;8 427;;1 918;102;1 957;5 086;0;
95;93;0x0000000I64X;186;B;00:00:03:100;1376;28;;;;;39.206726;;11 008;1 041;0;1 590;0;;0;8;4 854;;690;35;454;1 286;0;
96;95;0x0000000I64X;190;B;00:00:03:166;1516;27;;;;;36.803562;;12 128;952;0;1 905;0;;23;33;4 237;;975;41;917;1 996;0;
97;100;0x0000000I64X;200;P;00:00:03:333;10904;24;;;;;39.579385;;87 232;183;0;4 578;0;;984;2 233;18 877;;6 005;149;5 878;46 544;0;
98;98;0x0000000I64X;196;B;00:00:03:266;2815;25;;;;;39.076818;;22 520;925;0;3 678;0;;88;250;8 385;;1 752;123;1 716;4 295;0;
99;97;0x0000000I64X;194;B;00:00:03:233;1372;26;;;;;39.584080;;10 976;1 015;0;1 602;0;;22;43;4 764;;734;38;452;1 288;0;
100;99;0x0000000I64X;198;B;00:00:03:300;1268;24;;;;;37.298793;;10 144;1 023;0;1 599;0;;11;32;4 162;;589;11;559;1 215;0;
101;102;0x0000000I64X;204;P;00:00:03:400;9827;23;;;;;38.786156;;78 616;241;0;4 905;0;;1 448;3 181;16 021;;5 681;197;6 046;38 588;0;
