stream;display;offset;poc;type;time;size;quant;pts;pts time;dts;dts time;epsnr;distribution (bits);total;mb_skip;mb_field_decoding_flag;mb_type;sub_mb_type;prediction;pred_mode_flag;pred_mode;inter_prediction;transform;coded_block_pattern;transform_size_8x8_flag;mb_qp_delta;transform;pcm_data;
83;83;0x0000000I64X;166;P;00:00:02:766;12498;25;;;;;38.922709;;99 984;270;0;3 834;0;;1 602;4 247;17 073;;5 604;188;5 460;59 477;0;
84;86;0x0000000I64X;172;P;00:00:02:866;9116;27;;;;;35.448551;;72 928;254;0;3 590;0;;705;1 567;13 464;;5 987;52;5 924;39 809;0;
85;84;0x0000000I64X;168;B;00:00:02:800;4958;27;;;;;37.069425;;39 664;830;0;3 427;0;;277;494;8 946;;3 904;389;2 631;17 418;0;
86;85;0x0000000I64X;170;B;00:00:02:833;4237;28;;;;;36.942336;;33 896;855;0;2 603;0;;194;378;5 989;;3 761;376;2 409;16 077;0;
87;89;0x0000000I64X;178;P;00:00:02:966;13757;26;;;;;37.098014;;110 056;87;0;3 690;0;;5 056;14 020;8 497;;1 845;395;5 957;64 630;0;
88;87;0x0000000I64X;174;B;00:00:02:900;6719;27;;;;;38.917826;;53 752;745;0;4 557;0;;924;2 134;12 750;;4 077;460;2 998;23 031;0;
89;88;0x0000000I64X;176;B;00:00:02:933;3759;28;;;;;36.476653;;30 072;955;0;3 330;0;;201;548;10 368;;2 553;153;1 706;9 005;0;
90;91;0x0000000I64X;182;P;00:00:03:033;13102;25;;;;;36.701208;;104 816;176;0;4 103;0;;3 635;9 102;15 464;;4 506;377;5 592;57 732;0;
91;90;0x0000000I64X;180;B;00:00:03:000;3245;29;;;;;38.764129;;25 960;943;0;3 023;0;;142;287;10 845;;2 081;111;1 024;6 283;0;
92;95;0x0000000I64X;190;P;00:00:03:166;10019;27;;;;;32.639377;;80 152;251;0;4 256;0;;2 021;5 850;15 957;;5 171;201;5 308;38 024;0;
93;93;0x0000000I64X;186;B;00:00:03:100;11197;31;;;;;32.581925;;89 576;485;0;5 723;0;;4 762;8 095;10 743;;4 240;975;3 965;47 221;0;
94;92;0x0000000I64X;184;B;00:00:03:066;2993;33;;;;;37.626323;;23 944;969;0;2 901;0;;147;354;9 375;;2 138;141;1 107;5 579;0;
95;94;0x0000000I64X;188;B;00:00:03:133;1729;33;;;;;32.523111;;13 832;1 024;0;1 707;0;;61;114;5 144;;1 190;88;512;3 057;0;
96;99;0x0000000I64X;198;P;00:00:03:300;10060;26;;;;;37.473417;;80 480;90;0;4 626;0;;3 134;8 066;13 201;;3 686;186;5 242;38 120;0;
97;97;0x0000000I64X;194;B;00:00:03:233;9146;26;;;;;38.431113;;73 168;520;0;6 927;0;;1 893;4 479;16 962;;4 249;414;3 989;30 367;0;
98;96;0x0000000I64X;192;B;00:00:03:200;3142;29;;;;;38.741379;;25 136;887;0;3 109;0;;164;403;9 501;;2 134;99;1 195;6 480;0;
99;98;0x0000000I64X;196;B;00:00:03:266;4218;27;;;;;36.429341;;33 744;841;0;3 910;0;;359;839;12 602;;2 850;179;1 865;8 659;0;
100;102;0x0000000I64X;204;P;00:00:03:400;12271;25;;;;;38.504693;;98 168;57;0;4 058;0;;6 033;14 222;3 050;;529;540;5 561;58 191;0;
101;100;0x0000000I64X;200;B;00:00:03:333;7021;26;;;;;39.649285;;56 168;631;0;6 302;0;;1 249;2 987;13 989;;3 810;152;3 303;21 031;0;
102;101;0x0000000I64X;202;B;00:00:03:366;4883;26;;;;;38.922908;;39 064;817;0;4 823;0;;637;1 375;13 037;;3 083;106;2 458;10 796;0;
103;106;0x0000000I64X;212;P;00:00:03:533;7646;26;;;;;37.102207;;61 168;166;0;4 440;0;;756;2 438;16 619;;4 969;46;4 713;25 305;0;
104;104;0x0000000I64X;208;B;00:00:03:466;10728;26;;;;;36.564629;;85 824;522;0;6 067;0;;2 771;4 858;10 206;;3 888;647;4 154;50 274;0;
105;103;0x0000000I64X;206;B;00:00:03:433;4240;26;;;;;38.900168;;33 920;852;0;3 851;0;;527;855;9 779;;2 810;216;2 236;11 344;0;
106;105;0x0000000I64X;210;B;00:00:03:500;3135;26;;;;;37.409692;;25 080;945;0;3 115;0;;172;302;7 863;;2 397;204;1 526;7 308;0;
107;108;0x0000000I64X;216;P;00:00:03:600;10266;25;;;;;37.709787;;82 128;199;0;4 599;0;;1 777;5 685;18 898;;3 937;90;4 498;39 535;0;
108;107;0x0000000I64X;214;B;00:00:03:566;3967;26;;;;;39.748033;;31 736;893;0;4 021;0;;337;760;10 212;;2 789;196;1 970;8 972;0;
109;109;0x0000000I64X;218;P;00:00:03:633;6732;25;;;;;39.767936;;53 856;444;0;4 009;0;;1 559;3 512;11 888;;3 595;134;3 864;22 064;0;
110;111;0x0000000I64X;222;P;00:00:03:700;15813;25;;;;;36.777246;;126 504;168;0;3 768;0;;6 506;14 456;11 892;;2 581;715;5 948;75 105;0;
111;110;0x0000000I64X;220;B;00:00:03:666;4364;28;;;;;38.876015;;34 912;908;0;4 071;0;;366;768;11 091;;2 957;197;1 840;11 176;0;
112;112;0x0000000I64X;224;P;00:00:03:733;12588;25;;;;;38.986420;;100 704;278;0;3 563;0;;2 381;4 832;16 634;;6 014;289;5 466;58 961;0;
113;113;0x0000000I64X;226;P;00:00:03:766;10339;25;;;;;39.209860;;82 712;185;0;3 634;0;;848;1 794;16 912;;6 569;103;6 180;45 013;0;
114;114;0x0000000I64X;228;P;00:00:03:800;9654;25;;;;;39.254802;;77 232;218;0;3 056;0;;526;945;16 056;;6 688;60;5 989;42 363;0;
115;115;0x0000000I64X;230;P;00:00:03:833;7661;25;;;;;39.720931;;61 288;257;0;2 736;0;;245;601;15 782;;6 162;20;5 724;28 542;0;
116;117;0x0000000I64X;234;P;00:00:03:900;10339;25;;;;;37.071200;;82 712;80;0;4 256;0;;1 161;2 487;19 610;;6 202;137;6 837;40 502;0;
117;116;0x0000000I64X;232;B;00:00:03:866;2217;28;;;;;39.453783;;17 736;940;0;2 428;0;;25;53;8 207;;1 189;59;821;2 910;0;
118;119;0x0000000I64X;238;P;00:00:03:966;9630;25;;;;;36.850211;;77 040;182;0;3 971;0;;972;2 068;20 441;;6 298;122;5 953;35 341;0;
119;118;0x0000000I64X;236;B;00:00:03:933;2539;28;;;;;39.678031;;20 312;902;0;2 858;0;;89;139;9 206;;1 395;80;978;3 489;0;
120;121;0x0000000I64X;242;P;00:00:04:033;10706;24;;;;;35.870090;;85 648;204;0;4 482;0;;1 113;2 379;21 480;;6 647;125;6 230;41 222;0;
121;120;0x0000000I64X;240;B;00:00:04:000;2102;30;;;;;39.695294;;16 816;822;0;2 445;0;;67;85;8 131;;1 148;95;555;2 516;0;
122;123;0x0000000I64X;246;P;00:00:04:100;9555;24;;;;;35.995157;;76 440;200;0;4 020;0;;960;1 909;19 729;;7 054;114;5 757;35 074;0;
123;122;0x0000000I64X;244;B;00:00:04:066;1910;29;;;;;40.098014;;15 280;900;0;2 326;0;;28;37;7 840;;886;68;430;1 729;0;
124;125;0x0000000I64X;250;P;00:00:04:166;10205;24;;;;;35.731512;;81 640;237;0;3 992;0;;1 191;2 353;19 227;;6 849;122;5 991;39 779;0;
125;124;0x0000000I64X;248;B;00:00:04:133;1887;30;;;;;40.162583;;15 096;966;0;1 981;0;;48;70;7 396;;1 031;76;490;1 989;0;
126;127;0x0000000I64X;254;P;00:00:04:233;8581;24;;;;;36.970101;;68 648;304;0;3 435;0;;471;1 042;18 357;;6 974;51;5 619;30 920;0;
