stream;display;offset;poc;type;time;size;quant;pts;pts time;dts;dts time;epsnr;distribution (bits);total;mb_skip;mb_field_decoding_flag;mb_type;sub_mb_type;prediction;pred_mode_flag;pred_mode;inter_prediction;transform;coded_block_pattern;transform_size_8x8_flag;mb_qp_delta;transform;pcm_data;
141;140;0x0000000I64X;280;B;00:00:04:666;2137;25;;;;;36.481099;;17 096;1 003;0;2 265;0;;25;47;6 747;;1 270;74;931;3 642;0;
142;143;0x0000000I64X;286;P;00:00:04:766;9500;28;;;;;38.993465;;76 000;198;0;5 124;0;;3 469;8 332;6 386;;1 499;284;5 321;41 248;0;
143;142;0x0000000I64X;284;B;00:00:04:733;1076;24;;;;;35.921622;;8 608;898;0;1 149;0;;26;48;3 809;;471;27;376;1 032;0;
144;145;0x0000000I64X;290;P;00:00:04:833;8746;28;;;;;35.684030;;69 968;219;0;5 267;0;;3 429;8 481;3 327;;761;282;5 239;38 815;0;
145;144;0x0000000I64X;288;B;00:00:04:800;1398;26;;;;;35.896302;;11 184;911;0;1 102;0;;75;146;4 511;;658;40;545;2 347;0;
146;146;0x0000000I64X;292;P;00:00:04:866;7002;25;;;;;37.968633;;56 016;179;0;5 665;0;;1 394;3 699;10 349;;3 171;114;5 079;24 300;0;
147;149;0x0000000I64X;298;P;00:00:04:966;7747;28;;;;;32.325667;;61 976;92;0;5 522;0;;3 093;7 969;1 889;;441;288;4 805;34 049;0;
148;147;0x0000000I64X;294;B;00:00:04:900;2490;29;;;;;36.380688;;19 920;950;0;2 699;0;;233;510;6 135;;1 186;59;1 435;5 387;0;
149;148;0x0000000I64X;296;B;00:00:04:933;1510;30;;;;;34.734799;;12 080;952;0;1 332;0;;128;222;4 453;;726;50;668;2 626;0;
150;151;0x0000000I64X;302;P;00:00:05:033;7910;26;;;;;35.563968;;63 280;94;0;5 543;0;;3 058;7 894;2 411;;653;211;4 724;34 995;0;
151;150;0x0000000I64X;300;B;00:00:05:000;2230;27;;;;;38.415213;;17 840;981;0;2 428;0;;161;345;6 258;;1 258;37;1 384;3 828;0;
152;152;0x0000000I64X;304;P;00:00:05:066;6716;24;;;;;40.091666;;53 728;325;0;4 954;0;;1 385;3 531;9 488;;2 748;112;4 003;24 861;0;
153;154;0x0000000I64X;308;P;00:00:05:133;8353;25;;;;;35.662444;;66 824;278;0;5 018;0;;2 516;6 761;4 753;;1 215;177;4 080;38 600;0;
154;153;0x0000000I64X;306;B;00:00:05:100;1651;26;;;;;38.920170;;13 208;953;0;1 835;0;;116;311;4 318;;841;57;707;3 116;0;
155;155;0x0000000I64X;310;P;00:00:05:166;6219;23;;;;;40.633390;;49 752;663;0;3 255;0;;613;1 320;9 918;;3 447;72;3 568;25 291;0;
156;159;0x0000000I64X;318;P;00:00:05:300;5570;23;;;;;40.149018;;44 560;170;0;4 996;0;;915;2 161;10 292;;2 873;87;4 837;16 567;0;
157;157;0x0000000I64X;314;B;00:00:05:233;3767;25;;;;;37.213672;;30 136;834;0;2 606;0;;130;235;4 839;;2 571;273;2 250;15 141;0;
158;156;0x0000000I64X;312;B;00:00:05:200;1052;24;;;;;41.573545;;8 416;1 015;0;1 165;0;;21;40;2 990;;586;30;449;1 273;0;
159;158;0x0000000I64X;316;B;00:00:05:266;1919;24;;;;;39.803371;;15 352;955;0;2 373;0;;38;91;4 760;;1 206;23;1 476;3 243;0;
160;161;0x0000000I64X;322;P;00:00:05:366;6112;23;;;;;41.230845;;48 896;457;0;4 033;0;;1 295;2 639;11 906;;3 160;116;3 861;19 165;0;
161;160;0x0000000I64X;320;B;00:00:05:333;1899;23;;;;;41.400847;;15 192;974;0;2 433;0;;54;114;4 563;;1 230;34;1 617;2 952;0;
162;163;0x0000000I64X;326;P;00:00:05:433;4854;23;;;;;41.582812;;38 832;507;0;3 904;0;;1 115;2 290;10 315;;2 586;125;3 290;12 621;0;
163;162;0x0000000I64X;324;B;00:00:05:400;1875;23;;;;;41.790614;;15 000;961;0;1 987;0;;35;87;4 753;;1 277;45;1 282;3 424;0;
164;165;0x0000000I64X;330;P;00:00:05:500;5238;24;;;;;38.756448;;41 904;443;0;4 002;0;;1 158;2 370;11 412;;2 645;115;3 433;14 167;0;
165;164;0x0000000I64X;328;B;00:00:05:466;2447;25;;;;;41.291364;;19 576;929;0;2 718;0;;93;242;6 211;;1 660;63;1 570;4 875;0;
166;167;0x0000000I64X;334;P;00:00:05:566;5813;24;;;;;38.571550;;46 504;471;0;4 075;0;;1 123;2 366;12 012;;3 055;122;3 666;17 557;0;
