stream;display;offset;poc;type;time;size;quant;pts;pts time;dts;dts time;epsnr;distribution (bits);total;mb_skip;mb_field_decoding_flag;mb_type;sub_mb_type;prediction;pred_mode_flag;pred_mode;inter_prediction;transform;coded_block_pattern;transform_size_8x8_flag;mb_qp_delta;transform;pcm_data;
37;38;0x0000000I64X;76;P;00:00:01:266;5938;24;;;;;37.823519;;47 504;615;0;2 592;0;;260;564;12 029;;5 100;48;3 187;21 578;0;
38;37;0x0000000I64X;74;B;00:00:01:233;954;26;;;;;40.794112;;7 632;963;0;1 152;0;;0;10;3 351;;497;10;238;567;0;
39;42;0x0000000I64X;84;P;00:00:01:400;4703;24;;;;;38.497414;;37 624;659;0;2 551;0;;250;510;11 457;;4 561;45;2 982;13 111;0;
40;40;0x0000000I64X;80;B;00:00:01:333;2942;25;;;;;38.768592;;23 536;936;0;2 202;0;;83;92;5 927;;2 718;251;1 464;8 698;0;
41;39;0x0000000I64X;78;B;00:00:01:300;880;26;;;;;40.764553;;7 040;927;0;981;0;;0;3;3 245;;417;6;177;483;0;
42;41;0x0000000I64X;82;B;00:00:01:366;1238;26;;;;;38.968878;;9 904;935;0;1 375;0;;5;13;4 209;;921;36;321;1 014;0;
43;44;0x0000000I64X;88;P;00:00:01:466;5122;24;;;;;38.856445;;40 976;631;0;2 514;0;;641;1 112;13 107;;3 772;72;2 879;14 182;0;
44;43;0x0000000I64X;86;B;00:00:01:433;1276;26;;;;;41.169722;;10 208;981;0;1 492;0;;20;36;4 628;;793;24;286;920;0;
45;48;0x0000000I64X;96;P;00:00:01:600;6442;24;;;;;38.581482;;51 536;563;0;3 394;0;;1 076;2 200;12 798;;3 169;125;3 280;22 749;0;
46;46;0x0000000I64X;92;B;00:00:01:533;2557;24;;;;;40.086740;;20 456;936;0;2 448;0;;67;109;7 743;;2 121;103;1 297;4 398;0;
47;45;0x0000000I64X;90;B;00:00:01:500;1431;25;;;;;40.240480;;11 448;975;0;1 628;0;;13;28;4 811;;1 014;26;430;1 473;0;
48;47;0x0000000I64X;94;B;00:00:01:566;1329;26;;;;;39.361337;;10 632;1 006;0;1 446;0;;6;18;4 785;;799;26;401;1 146;0;
49;50;0x0000000I64X;100;P;00:00:01:666;5831;24;;;;;38.046834;;46 648;424;0;4 242;0;;1 264;3 211;12 867;;3 403;134;3 039;15 451;0;
50;49;0x0000000I64X;98;B;00:00:01:633;1547;26;;;;;41.259688;;12 376;969;0;1 632;0;;53;81;4 558;;1 009;40;679;2 352;0;
51;52;0x0000000I64X;104;P;00:00:01:733;6831;23;;;;;39.177993;;54 648;238;0;4 891;0;;1 763;4 589;12 809;;3 586;170;3 853;19 745;0;
52;51;0x0000000I64X;102;B;00:00:01:700;1426;25;;;;;41.800575;;11 408;961;0;1 776;0;;24;78;4 575;;801;32;651;1 631;0;
53;54;0x0000000I64X;108;P;00:00:01:800;4488;23;;;;;40.359847;;35 904;651;0;3 291;0;;639;1 293;9 812;;3 181;68;2 732;12 229;0;
54;53;0x0000000I64X;106;B;00:00:01:766;1933;24;;;;;42.185720;;15 464;959;0;2 420;0;;125;217;6 583;;1 066;37;779;2 073;0;
55;56;0x0000000I64X;112;P;00:00:01:866;4927;23;;;;;39.780781;;39 416;454;0;3 757;0;;967;2 258;12 184;;3 300;82;2 738;11 521;0;
56;55;0x0000000I64X;110;B;00:00:01:833;1449;24;;;;;42.263823;;11 592;1 008;0;1 690;0;;48;71;5 152;;816;27;498;1 309;0;
57;58;0x0000000I64X;116;P;00:00:01:933;4791;23;;;;;40.957854;;38 328;513;0;3 706;0;;766;1 810;12 964;;3 509;78;2 651;10 336;0;
58;57;0x0000000I64X;114;B;00:00:01:900;1349;24;;;;;42.533556;;10 792;990;0;1 731;0;;47;87;4 238;;844;32;502;1 312;0;
59;60;0x0000000I64X;120;P;00:00:02:000;5507;23;;;;;40.413900;;44 056;373;0;3 988;0;;831;2 114;13 903;;4 259;101;3 091;13 404;0;
60;59;0x0000000I64X;118;B;00:00:01:966;1425;24;;;;;42.391661;;11 400;1 002;0;1 632;0;;18;41;4 504;;1 064;32;606;1 529;0;
61;62;0x0000000I64X;124;P;00:00:02:066;5356;23;;;;;40.742078;;42 848;420;0;3 938;0;;810;1 884;13 949;;4 193;90;2 940;12 542;0;
62;61;0x0000000I64X;122;B;00:00:02:033;1314;23;;;;;42.648390;;10 512;1 038;0;1 420;0;;26;48;4 552;;810;23;486;1 183;0;
63;64;0x0000000I64X;128;P;00:00:02:133;4336;23;;;;;41.133055;;34 688;595;0;3 168;0;;539;1 315;11 414;;3 603;57;2 635;9 399;0;
64;63;0x0000000I64X;126;B;00:00:02:100;1455;24;;;;;42.898639;;11 640;1 040;0;1 620;0;;29;56;4 766;;1 001;24;515;1 566;0;
65;66;0x0000000I64X;132;P;00:00:02:200;4758;23;;;;;41.688529;;38 064;555;0;3 456;0;;595;1 400;12 483;;3 932;53;2 913;10 884;0;
66;65;0x0000000I64X;130;B;00:00:02:166;1376;23;;;;;42.737310;;11 008;1 015;0;1 388;0;;21;35;4 640;;1 048;30;413;1 399;0;
67;68;0x0000000I64X;136;P;00:00:02:266;5015;23;;;;;40.714238;;40 120;559;0;3 032;0;;623;1 614;12 608;;4 124;59;2 927;12 624;0;
68;67;0x0000000I64X;134;B;00:00:02:233;1403;24;;;;;42.376120;;11 224;1 048;0;1 532;0;;22;59;4 539;;961;21;544;1 498;0;
69;70;0x0000000I64X;140;P;00:00:02:333;4940;23;;;;;40.103195;;39 520;627;0;2 976;0;;683;1 333;11 673;;3 971;94;2 793;13 424;0;
70;69;0x0000000I64X;138;B;00:00:02:300;1550;24;;;;;42.032986;;12 400;1 027;0;1 643;0;;33;52;4 960;;1 271;34;496;1 795;0;
71;71;0x0000000I64X;142;P;00:00:02:366;5390;23;;;;;42.267793;;43 120;393;0;3 753;0;;652;1 388;11 072;;4 704;51;3 623;15 840;0;
72;74;0x0000000I64X;148;P;00:00:02:466;8306;23;;;;;40.128830;;66 448;146;0;4 084;0;;780;2 269;14 764;;5 597;86;4 399;32 569;0;
73;72;0x0000000I64X;144;B;00:00:02:400;3600;24;;;;;41.154384;;28 800;765;0;4 665;0;;400;829;8 349;;2 689;162;2 359;6 851;0;
74;73;0x0000000I64X;146;B;00:00:02:433;1864;24;;;;;40.781018;;14 912;926;0;2 112;0;;28;58;4 958;;1 738;65;1 013;2 814;0;
75;78;0x0000000I64X;156;P;00:00:02:600;6242;23;;;;;38.692604;;49 936;546;0;2 745;0;;393;984;11 546;;4 803;59;3 657;23 456;0;
76;76;0x0000000I64X;152;B;00:00:02:533;2265;24;;;;;40.197442;;18 120;958;0;1 921;0;;82;110;5 505;;2 210;184;966;4 972;0;
77;75;0x0000000I64X;150;B;00:00:02:500;1486;25;;;;;40.695949;;11 888;985;0;1 703;0;;11;31;4 234;;1 475;47;455;1 817;0;
78;77;0x0000000I64X;154;B;00:00:02:566;960;26;;;;;39.803687;;7 680;1 053;0;1 037;0;;7;8;2 449;;880;35;239;960;0;
79;82;0x0000000I64X;164;P;00:00:02:733;7233;23;;;;;39.549106;;57 864;205;0;4 006;0;;961;2 299;18 173;;5 638;91;4 265;20 171;0;
80;80;0x0000000I64X;160;B;00:00:02:666;2603;24;;;;;40.756109;;20 824;947;0;2 864;0;;123;226;7 020;;2 146;122;1 579;4 458;0;
81;79;0x0000000I64X;158;B;00:00:02:633;1481;24;;;;;41.587338;;11 848;1 034;0;1 739;0;;23;48;3 889;;1 204;33;821;1 987;0;
82;81;0x0000000I64X;162;B;00:00:02:700;1560;24;;;;;40.547553;;12 480;1 011;0;1 597;0;;19;33;4 624;;1 459;49;615;1 956;0;
83;86;0x0000000I64X;172;P;00:00:02:866;6874;23;;;;;41.230564;;54 992;272;0;3 946;0;;1 256;2 888;14 340;;4 263;113;3 974;21 749;0;
84;84;0x0000000I64X;168;B;00:00:02:800;2807;24;;;;;40.340485;;22 456;890;0;3 181;0;;165;296;7 787;;2 082;118;1 709;4 724;0;
85;83;0x0000000I64X;166;B;00:00:02:766;1379;25;;;;;41.622606;;11 032;1 044;0;1 405;0;;51;81;4 501;;1 037;46;419;1 431;0;
86;85;0x0000000I64X;170;B;00:00:02:833;1663;24;;;;;38.666060;;13 304;998;0;1 837;0;;31;63;5 116;;1 182;28;845;2 080;0;
87;90;0x0000000I64X;180;P;00:00:03:000;6649;23;;;;;39.220049;;53 192;284;0;4 272;0;;1 293;2 945;14 932;;4 220;108;3 525;19 178;0;
88;88;0x0000000I64X;176;B;00:00:02:933;2579;23;;;;;40.398081;;20 632;931;0;2 800;0;;151;254;8 318;;1 970;56;1 255;3 567;0;
