stream;display;offset;poc;type;time;size;quant;pts;pts time;dts;dts time;epsnr;distribution (bits);total;mb_skip;mb_field_decoding_flag;mb_type;sub_mb_type;prediction;pred_mode_flag;pred_mode;inter_prediction;transform;coded_block_pattern;transform_size_8x8_flag;mb_qp_delta;transform;pcm_data;
15;13;0x0000000I64X;26;B;00:00:00:433;2190;27;;;;;39.669678;;17 520;840;0;2 650;0;;41;67;6 245;;1 558;122;1 280;3 502;0;
16;15;0x0000000I64X;30;B;00:00:00:500;1588;25;;;;;36.817532;;12 704;994;0;2 246;0;;49;84;4 909;;1 053;40;602;1 557;0;
17;18;0x0000000I64X;36;P;00:00:00:600;5617;23;;;;;37.141062;;44 936;584;0;3 326;0;;1 100;2 156;12 172;;3 283;123;3 447;16 773;0;
18;17;0x0000000I64X;34;B;00:00:00:566;2759;27;;;;;41.818769;;22 072;698;0;3 542;0;;295;441;7 819;;1 651;125;1 249;4 912;0;
19;20;0x0000000I64X;40;P;00:00:00:666;5003;23;;;;;37.678118;;40 024;735;0;2 841;0;;976;1 907;11 339;;3 258;118;3 046;13 875;0;
20;19;0x0000000I64X;38;B;00:00:00:633;1533;27;;;;;41.465331;;12 264;766;0;1 880;0;;27;45;5 706;;1 021;33;545;1 163;0;
21;22;0x0000000I64X;44;P;00:00:00:733;5008;23;;;;;39.873373;;40 064;595;0;3 267;0;;996;1 869;12 647;;3 223;105;2 941;12 602;0;
22;21;0x0000000I64X;42;B;00:00:00:700;1791;24;;;;;41.349285;;14 328;861;0;2 547;0;;45;62;6 748;;1 043;42;551;1 233;0;
23;24;0x0000000I64X;48;P;00:00:00:800;5284;23;;;;;39.611111;;42 272;604;0;3 323;0;;962;1 820;13 007;;3 405;104;2 940;13 890;0;
24;23;0x0000000I64X;46;B;00:00:00:766;1807;24;;;;;41.853038;;14 456;927;0;2 667;0;;66;114;5 945;;1 141;37;722;1 644;0;
25;26;0x0000000I64X;52;P;00:00:00:866;4663;24;;;;;38.491236;;37 304;643;0;3 107;0;;643;1 224;12 287;;3 298;58;2 725;11 543;0;
26;25;0x0000000I64X;50;B;00:00:00:833;1483;25;;;;;41.270918;;11 864;893;0;1 758;0;;18;45;4 648;;1 131;31;752;1 471;0;
27;27;0x0000000I64X;54;P;00:00:00:900;5904;23;;;;;40.699879;;47 232;645;0;3 205;0;;861;1 577;10 113;;3 355;82;3 542;21 827;0;
28;28;0x0000000I64X;56;P;00:00:00:933;5799;23;;;;;40.792052;;46 392;634;0;3 417;0;;868;1 595;10 389;;3 531;97;3 596;20 225;0;
29;30;0x0000000I64X;60;P;00:00:01:000;8557;23;;;;;38.996490;;68 456;540;0;3 522;0;;1 620;2 725;10 910;;3 899;159;4 337;38 193;0;
30;29;0x0000000I64X;58;B;00:00:00:966;2109;24;;;;;39.397756;;16 872;858;0;3 474;0;;164;291;7 627;;953;63;662;1 698;0;
31;33;0x0000000I64X;66;P;00:00:01:100;4801;24;;;;;38.943347;;38 408;679;0;2 991;0;;506;1 163;11 845;;3 809;36;3 119;12 406;0;
32;31;0x0000000I64X;62;B;00:00:01:033;1300;25;;;;;40.847086;;10 400;1 038;0;1 505;0;;47;79;4 107;;831;47;400;1 294;0;
33;32;0x0000000I64X;64;B;00:00:01:066;1653;25;;;;;38.344753;;13 224;998;0;1 887;0;;28;61;5 620;;1 211;59;528;1 741;0;
34;36;0x0000000I64X;72;P;00:00:01:200;5963;24;;;;;39.219907;;47 704;675;0;3 523;0;;1 362;2 379;11 945;;2 724;153;2 952;19 763;0;
35;34;0x0000000I64X;68;B;00:00:01:133;1789;25;;;;;39.843810;;14 312;989;0;2 193;0;;38;58;6 226;;1 208;63;743;1 667;0;
36;35;0x0000000I64X;70;B;00:00:01:166;1434;25;;;;;39.568660;;11 472;1 038;0;1 749;0;;55;79;5 295;;794;18;390;950;0;
37;37;0x0000000I64X;74;P;00:00:01:233;5010;24;;;;;40.874975;;40 080;474;0;3 657;0;;1 030;1 958;13 462;;3 144;69;3 057;11 255;0;
38;38;0x0000000I64X;76;P;00:00:01:266;5700;24;;;;;40.647019;;45 600;506;0;3 839;0;;1 557;3 089;11 957;;3 399;162;3 743;14 592;0;
39;40;0x0000000I64X;80;P;00:00:01:333;5966;24;;;;;38.325409;;47 728;521;0;3 827;0;;1 425;2 991;12 868;;3 535;128;3 327;16 600;0;
40;39;0x0000000I64X;78;B;00:00:01:300;1444;25;;;;;40.401136;;11 552;1 022;0;1 837;0;;21;42;5 645;;709;24;378;880;0;
41;41;0x0000000I64X;82;P;00:00:01:366;4555;24;;;;;40.838442;;36 440;637;0;3 259;0;;744;1 528;11 279;;3 253;53;2 801;11 029;0;
42;42;0x0000000I64X;84;P;00:00:01:400;5969;24;;;;;40.993741;;47 752;328;0;4 421;0;;1 714;3 393;12 603;;3 930;133;4 053;14 447;0;
43;44;0x0000000I64X;88;P;00:00:01:466;8696;24;;;;;39.320928;;69 568;222;0;4 354;0;;4 409;7 868;9 103;;2 214;470;4 377;32 293;0;
44;43;0x0000000I64X;86;B;00:00:01:433;1999;24;;;;;40.294713;;15 992;977;0;2 394;0;;118;204;7 463;;1 130;58;733;1 679;0;
45;45;0x0000000I64X;90;P;00:00:01:500;4527;23;;;;;42.205602;;36 216;624;0;3 526;0;;1 144;1 922;10 479;;2 830;114;2 831;10 256;0;
46;46;0x0000000I64X;92;P;00:00:01:533;6061;23;;;;;42.029997;;48 488;488;0;4 030;0;;1 318;2 375;12 470;;3 941;98;3 892;17 386;0;
47;48;0x0000000I64X;96;P;00:00:01:600;7294;23;;;;;40.438894;;58 352;412;0;4 245;0;;1 300;2 533;13 228;;4 115;126;4 112;25 833;0;
48;47;0x0000000I64X;94;B;00:00:01:566;1679;24;;;;;41.413716;;13 432;942;0;2 211;0;;138;275;4 805;;1 031;70;804;2 142;0;
49;49;0x0000000I64X;98;P;00:00:01:633;5495;23;;;;;41.913912;;43 960;601;0;3 353;0;;646;1 369;11 758;;3 803;49;3 446;17 098;0;
50;51;0x0000000I64X;102;P;00:00:01:700;7499;23;;;;;41.231193;;59 992;537;0;3 814;0;;959;1 949;12 947;;4 115;79;4 046;29 460;0;
51;50;0x0000000I64X;100;B;00:00:01:666;1550;23;;;;;41.214959;;12 400;1 032;0;2 210;0;;132;205;4 921;;751;25;624;1 439;0;
52;53;0x0000000I64X;106;P;00:00:01:766;8238;24;;;;;38.519356;;65 904;575;0;3 517;0;;800;1 503;12 183;;3 751;95;3 784;37 854;0;
53;52;0x0000000I64X;104;B;00:00:01:733;745;25;;;;;38.821344;;5 960;886;0;1 084;0;;31;56;2 592;;233;14;137;256;0;
54;57;0x0000000I64X;114;P;00:00:01:900;6552;23;;;;;36.908170;;52 416;358;0;4 505;0;;1 706;3 222;11 308;;3 672;152;4 439;20 233;0;
55;55;0x0000000I64X;110;B;00:00:01:833;2320;26;;;;;37.211638;;18 560;945;0;2 303;0;;92;145;6 265;;1 582;154;1 174;4 716;0;
56;54;0x0000000I64X;108;B;00:00:01:800;626;31;;;;;40.690114;;5 008;1 025;0;671;0;;17;16;2 186;;148;7;63;94;0;
57;56;0x0000000I64X;112;B;00:00:01:866;655;27;;;;;32.920805;;5 240;984;0;885;0;;13;16;2 108;;187;9;100;203;0;
58;59;0x0000000I64X;118;P;00:00:01:966;4918;24;;;;;37.639701;;39 344;746;0;2 670;0;;677;1 233;12 940;;3 154;75;2 953;13 242;0;
59;58;0x0000000I64X;116;B;00:00:01:933;983;26;;;;;40.508461;;7 864;1 065;0;1 423;0;;18;34;3 591;;349;12;140;302;0;
60;61;0x0000000I64X;122;P;00:00:02:033;6880;23;;;;;40.687034;;55 040;560;0;3 390;0;;1 759;3 277;12 222;;3 344;218;3 551;24 286;0;
61;60;0x0000000I64X;120;B;00:00:02:000;967;23;;;;;41.164627;;7 736;1 015;0;1 146;0;;16;42;3 735;;347;14;172;382;0;
62;63;0x0000000I64X;126;P;00:00:02:100;5833;24;;;;;39.365413;;46 664;568;0;3 576;0;;1 499;2 656;11 679;;3 445;171;3 749;16 879;0;
63;62;0x0000000I64X;124;B;00:00:02:066;1628;24;;;;;40.722002;;13 024;1 012;0;2 036;0;;55;116;5 655;;914;65;563;1 460;0;
64;65;0x0000000I64X;130;P;00:00:02:166;5660;24;;;;;39.008289;;45 280;516;0;3 835;0;;1 562;2 949;11 642;;3 017;164;3 260;15 857;0;
65;64;0x0000000I64X;128;B;00:00:02:133;1550;25;;;;;40.685598;;12 400;1 013;0;1 982;0;;80;150;5 462;;702;31;590;1 309;0;
66;66;0x0000000I64X;132;P;00:00:02:200;4919;24;;;;;41.251036;;39 352;183;0;4 336;0;;1 369;2 535;11 868;;3 042;89;3 221;10 622;0;
67;67;0x0000000I64X;134;P;00:00:02:233;5332;24;;;;;41.314930;;42 656;359;0;4 257;0;;1 815;3 164;10 721;;3 013;155;3 412;12 862;0;
68;68;0x0000000I64X;136;P;00:00:02:266;4779;24;;;;;41.350867;;38 232;499;0;3 524;0;;957;1 705;12 011;;3 528;82;3 115;10 677;0;
69;69;0x0000000I64X;138;P;00:00:02:300;3525;23;;;;;42.416898;;28 200;835;0;2 748;0;;954;1 734;8 368;;1 890;72;2 096;7 311;0;
70;70;0x0000000I64X;140;P;00:00:02:333;4102;24;;;;;41.282426;;32 816;747;0;2 708;0;;606;1 117;11 555;;2 657;65;2 331;9 307;0;
71;71;0x0000000I64X;142;P;00:00:02:366;5714;23;;;;;41.417955;;45 712;412;0;3 886;0;;1 344;2 419;12 326;;3 532;112;3 667;15 694;0;
72;73;0x0000000I64X;146;P;00:00:02:433;6203;24;;;;;40.000880;;49 624;359;0;4 300;0;;1 421;2 751;11 578;;3 390;129;3 642;19 672;0;
73;72;0x0000000I64X;144;B;00:00:02:400;2144;24;;;;;40.923655;;17 152;953;0;3 298;0;;230;467;6 187;;1 168;74;1 008;2 530;0;
74;74;0x0000000I64X;148;P;00:00:02:466;5507;24;;;;;41.002961;;44 056;585;0;3 732;0;;975;1 933;10 193;;3 432;109;3 609;17 385;0;
75;75;0x0000000I64X;150;P;00:00:02:500;6045;24;;;;;40.734758;;48 360;459;0;4 025;0;;970;2 165;10 616;;3 543;94;3 876;20 519;0;
76;76;0x0000000I64X;152;P;00:00:02:533;4172;23;;;;;42.437473;;33 376;689;0;3 450;0;;1 094;1 849;8 616;;2 652;107;2 775;9 714;0;
77;77;0x0000000I64X;154;P;00:00:02:566;4860;23;;;;;41.786429;;38 880;693;0;3 308;0;;1 419;2 586;9 160;;2 711;161;3 035;13 318;0;
78;80;0x0000000I64X;160;P;00:00:02:666;6392;23;;;;;38.701049;;51 136;288;0;4 373;0;;1 801;3 147;11 651;;3 621;145;4 300;19 091;0;
79;78;0x0000000I64X;156;B;00:00:02:600;2117;25;;;;;41.385858;;16 936;930;0;2 660;0;;127;241;6 249;;1 295;75;1 107;3 096;0;
80;79;0x0000000I64X;158;B;00:00:02:633;2003;24;;;;;38.498322;;16 024;972;0;3 120;0;;286;462;5 493;;1 079;59;880;2 420;0;
81;82;0x0000000I64X;164;P;00:00:02:733;8120;24;;;;;37.910104;;64 960;512;0;3 425;0;;1 817;3 103;12 146;;3 895;207;3 942;33 771;0;
82;81;0x0000000I64X;162;B;00:00:02:700;1563;26;;;;;39.719208;;12 504;1 006;0;1 880;0;;186;262;4 650;;962;40;626;1 687;0;
83;83;0x0000000I64X;166;P;00:00:02:766;5719;23;;;;;41.571105;;45 752;417;0;4 053;0;;1 348;2 622;11 353;;3 632;104;3 717;16 102;0;
84;85;0x0000000I64X;170;P;00:00:02:833;7009;23;;;;;38.350816;;56 072;443;0;3 846;0;;1 287;2 294;13 840;;3 852;139;4 162;23 979;0;
85;84;0x0000000I64X;168;B;00:00:02:800;1181;25;;;;;40.864649;;9 448;950;0;1 524;0;;25;49;4 293;;529;26;385;798;0;
86;89;0x0000000I64X;178;P;00:00:02:966;7924;24;;;;;42.521317;;63 392;154;0;4 521;0;;1 627;3 053;12 230;;4 222;135;4 994;30 219;0;
87;87;0x0000000I64X;174;B;00:00:02:900;1961;23;;;;;41.263381;;15 688;1 008;0;2 609;0;;75;170;5 949;;1 446;73;951;2 232;0;
88;86;0x0000000I64X;172;B;00:00:02:866;1259;24;;;;;39.548239;;10 072;958;0;1 556;0;;34;70;4 950;;550;22;323;646;0;
89;88;0x0000000I64X;176;B;00:00:02:933;1032;22;;;;;39.507825;;8 256;1 040;0;1 278;0;;29;53;3 477;;503;24;259;502;0;
90;91;0x0000000I64X;182;P;00:00:03:033;3516;24;;;;;40.517446;;28 128;843;0;2 504;0;;332;779;10 953;;2 095;36;1 999;7 040;0;
91;90;0x0000000I64X;180;B;00:00:03:000;1802;23;;;;;41.121127;;14 416;1 003;0;2 559;0;;165;303;6 083;;909;42;722;1 359;0;
92;93;0x0000000I64X;186;P;00:00:03:100;5835;24;;;;;39.449431;;46 680;501;0;3 842;0;;996;2 158;15 079;;3 308;111;3 263;15 280;0;
93;92;0x0000000I64X;184;B;00:00:03:066;1751;24;;;;;40.068488;;14 008;960;0;2 653;0;;251;425;5 315;;616;83;757;1 852;0;
94;94;0x0000000I64X;188;P;00:00:03:133;5264;24;;;;;40.135875;;42 112;596;0;3 578;0;;1 060;1 943;11 102;;3 244;106;3 417;14 935;0;
95;95;0x0000000I64X;190;P;00:00:03:166;4903;23;;;;;40.866449;;39 224;651;0;3 438;0;;1 156;2 156;10 759;;3 011;105;3 164;12 424;0;
96;97;0x0000000I64X;194;P;00:00:03:233;6597;24;;;;;37.011064;;52 776;527;0;3 854;0;;2 129;3 751;11 364;;3 050;249;3 494;21 568;0;
97;96;0x0000000I64X;192;B;00:00:03:200;1668;27;;;;;40.151306;;13 344;1 028;0;1 998;0;;106;178;6 256;;614;40;342;1 665;0;
98;98;0x0000000I64X;196;P;00:00:03:266;4386;24;;;;;40.730197;;35 088;756;0;2 909;0;;538;1 098;11 395;;3 100;61;2 494;11 099;0;
99;99;0x0000000I64X;198;P;00:00:03:300;4161;24;;;;;41.524950;;33 288;724;0;3 138;0;;745;1 574;11 373;;2 748;59;2 458;8 472;0;
100;100;0x0000000I64X;200;P;00:00:03:333;3953;24;;;;;40.564860;;31 624;759;0;3 007;0;;751;1 452;10 276;;2 551;39;2 280;8 602;0;
101;101;0x0000000I64X;202;P;00:00:03:366;5952;24;;;;;40.646628;;47 616;300;0;4 465;0;;1 675;3 594;11 990;;3 595;128;3 695;15 616;0;
102;102;0x0000000I64X;204;P;00:00:03:400;5077;24;;;;;40.944401;;40 616;602;0;3 776;0;;1 065;2 044;11 399;;3 694;71;3 413;12 318;0;
103;103;0x0000000I64X;206;P;00:00:03:433;4470;24;;;;;40.972572;;35 760;688;0;3 351;0;;846;1 683;11 547;;3 030;74;2 531;9 928;0;
104;104;0x0000000I64X;208;P;00:00:03:466;5266;24;;;;;40.866485;;42 128;517;0;3 681;0;;1 214;2 135;12 071;;3 597;88;3 576;12 907;0;
105;106;0x0000000I64X;212;P;00:00:03:533;7978;24;;;;;37.857209;;63 824;224;0;4 425;0;;3 714;6 426;10 275;;2 519;417;4 282;27 709;0;
106;105;0x0000000I64X;210;B;00:00:03:500;3239;26;;;;;40.574604;;25 912;938;0;3 186;0;;191;355;10 012;;2 410;164;1 703;5 616;0;
107;107;0x0000000I64X;214;P;00:00:03:566;5317;23;;;;;41.650435;;42 536;575;0;3 637;0;;1 313;2 303;10 435;;3 075;112;3 341;15 135;0;
108;108;0x0000000I64X;216;P;00:00:03:600;5174;23;;;;;41.799255;;41 392;584;0;3 613;0;;856;1 498;11 555;;3 375;67;3 084;14 642;0;
109;109;0x0000000I64X;218;P;00:00:03:633;4808;23;;;;;42.128774;;38 464;649;0;3 443;0;;647;1 263;11 209;;3 565;56;3 199;12 497;0;
110;110;0x0000000I64X;220;P;00:00:03:666;5111;23;;;;;42.632893;;40 888;475;0;3 799;0;;1 369;2 577;10 956;;3 619;64;3 201;12 044;0;
111;111;0x0000000I64X;222;P;00:00:03:700;5701;23;;;;;42.096058;;45 608;421;0;4 132;0;;1 192;2 225;12 255;;3 798;91;3 597;15 582;0;
112;112;0x0000000I64X;224;P;00:00:03:733;5417;23;;;;;42.668762;;43 336;490;0;3 670;0;;964;1 897;11 658;;4 065;58;3 577;14 757;0;
113;113;0x0000000I64X;226;P;00:00:03:766;4434;22;;;;;42.892051;;35 472;755;0;3 056;0;;487;1 070;10 653;;3 421;39;2 942;11 283;0;
114;115;0x0000000I64X;230;P;00:00:03:833;7005;23;;;;;41.336817;;56 040;349;0;4 284;0;;1 034;2 214;12 738;;4 272;87;4 464;24 395;0;
115;114;0x0000000I64X;228;B;00:00:03:800;1588;23;;;;;41.318116;;12 704;958;0;2 063;0;;48;89;4 777;;1 007;26;854;1 763;0;
116;117;0x0000000I64X;234;P;00:00:03:900;7580;23;;;;;39.893647;;60 640;400;0;3 934;0;;1 490;2 807;12 832;;4 362;152;4 342;27 754;0;
117;116;0x0000000I64X;232;B;00:00:03:866;1532;24;;;;;41.207996;;12 256;981;0;2 237;0;;64;138;4 650;;943;31;703;1 418;0;
118;119;0x0000000I64X;238;P;00:00:03:966;8460;24;;;;;39.384327;;67 680;557;0;3 117;0;;910;1 369;12 012;;3 932;119;3 989;39 906;0;
119;118;0x0000000I64X;236;B;00:00:03:933;1038;25;;;;;39.399320;;8 304;1 050;0;1 575;0;;43;67;3 250;;547;14;270;574;0;
120;123;0x0000000I64X;246;P;00:00:04:100;5500;24;;;;;39.747986;;44 000;562;0;3 709;0;;1 270;2 207;10 549;;3 139;128;3 750;16 255;0;
121;121;0x0000000I64X;242;B;00:00:04:033;2574;25;;;;;38.347513;;20 592;1 000;0;1 794;0;;71;122;6 333;;1 832;220;1 479;6 615;0;
122;120;0x0000000I64X;240;B;00:00:04:000;675;28;;;;;40.160628;;5 400;994;0;692;0;;6;5;2 276;;295;5;98;188;0;
123;122;0x0000000I64X;244;B;00:00:04:066;1077;24;;;;;35.186064;;8 616;889;0;1 687;0;;148;241;3 367;;406;43;344;683;0;
124;125;0x0000000I64X;250;P;00:00:04:166;7041;22;;;;;41.383420;;56 328;406;0;3 994;0;;2 554;4 276;10 869;;3 019;312;4 675;22 801;0;
125;124;0x0000000I64X;248;B;00:00:04:133;2414;22;;;;;41.333944;;19 312;918;0;4 092;0;;259;628;7 535;;885;57;1 291;2 111;0;
126;127;0x0000000I64X;254;P;00:00:04:233;5351;22;;;;;38.722126;;42 808;640;0;3 110;0;;1 201;2 132;10 829;;2 966;152;2 985;16 617;0;
127;126;0x0000000I64X;252;B;00:00:04:200;1064;26;;;;;42.196651;;8 512;1 027;0;1 236;0;;19;21;3 993;;463;22;251;505;0;
128;129;0x0000000I64X;258;P;00:00:04:300;5815;23;;;;;40.024414;;46 520;540;0;3 517;0;;1 383;2 311;11 996;;3 532;169;3 417;17 357;0;
129;128;0x0000000I64X;256;B;00:00:04:266;1121;24;;;;;41.981386;;8 968;1 021;0;1 257;0;;24;37;4 486;;435;15;202;526;0;
130;131;0x0000000I64X;262;P;00:00:04:366;5353;23;;;;;41.326751;;42 824;547;0;3 742;0;;1 066;1 867;12 485;;3 338;105;3 276;14 303;0;
131;130;0x0000000I64X;260;B;00:00:04:333;1244;23;;;;;42.083758;;9 952;1 019;0;1 636;0;;25;76;4 414;;587;17;405;760;0;
132;133;0x0000000I64X;266;P;00:00:04:433;5170;23;;;;;40.152069;;41 360;597;0;3 513;0;;1 138;2 049;11 404;;3 359;99;3 183;13 744;0;
133;132;0x0000000I64X;264;B;00:00:04:400;1401;24;;;;;41.867736;;11 208;1 012;0;1 783;0;;48;115;4 557;;728;23;627;1 238;0;
134;135;0x0000000I64X;270;P;00:00:04:500;4968;23;;;;;40.179309;;39 744;639;0;3 347;0;;1 126;2 067;11 320;;2 808;143;2 927;13 143;0;
135;134;0x0000000I64X;268;B;00:00:04:466;1680;24;;;;;42.140986;;13 440;971;0;1 948;0;;103;140;5 325;;1 043;49;794;1 871;0;
136;137;0x0000000I64X;274;P;00:00:04:566;4972;23;;;;;39.944611;;39 776;652;0;3 276;0;;1 011;1 888;11 065;;3 036;112;3 019;13 689;0;
137;136;0x0000000I64X;272;B;00:00:04:533;1653;24;;;;;41.424522;;13 224;967;0;2 224;0;;48;85;5 117;;1 096;34;691;1 799;0;
138;139;0x0000000I64X;278;P;00:00:04:633;4709;24;;;;;39.617997;;37 672;604;0;3 408;0;;1 082;1 867;10 904;;2 935;109;2 645;11 932;0;
139;138;0x0000000I64X;276;B;00:00:04:600;1581;25;;;;;41.362526;;12 648;982;0;1 917;0;;25;56;5 370;;1 009;20;672;1 484;0;
140;140;0x0000000I64X;280;P;00:00:04:666;6194;24;;;;;40.789114;;49 552;306;0;4 052;0;;960;2 093;13 334;;4 351;62;4 308;18 301;0;
141;141;0x0000000I64X;282;P;00:00:04:700;4788;23;;;;;41.489773;;38 304;574;0;3 526;0;;1 221;2 255;9 838;;2 927;120;3 302;12 133;0;
142;143;0x0000000I64X;286;P;00:00:04:766;6300;24;;;;;39.222043;;50 400;419;0;3 787;0;;1 214;2 501;13 282;;3 740;119;3 965;19 283;0;
143;142;0x0000000I64X;284;B;00:00:04:733;1618;24;;;;;40.713389;;12 944;972;0;2 055;0;;31;78;5 785;;984;22;560;1 304;0;
144;144;0x0000000I64X;288;P;00:00:04:800;5654;24;;;;;40.410407;;45 232;623;0;2 899;0;;798;1 361;11 831;;3 425;81;3 300;19 262;0;
145;145;0x0000000I64X;290;P;00:00:04:833;7965;24;;;;;39.933694;;63 720;454;0;3 760;0;;1 583;2 738;12 396;;3 764;200;4 299;32 257;0;
146;149;0x0000000I64X;298;P;00:00:04:966;8316;24;;;;;38.830779;;66 528;413;0;4 066;0;;2 369;3 961;9 224;;2 919;217;4 420;35 815;0;
147;147;0x0000000I64X;294;B;00:00:04:900;4977;25;;;;;37.272013;;39 816;841;0;5 852;0;;628;1 104;7 672;;2 713;459;2 726;16 039;0;
148;146;0x0000000I64X;292;B;00:00:04:866;1390;25;;;;;38.887553;;11 120;911;0;1 936;0;;53;141;4 510;;698;58;506;1 466;0;
149;148;0x0000000I64X;296;B;00:00:04:933;1903;24;;;;;38.189272;;15 224;979;0;3 337;0;;281;481;5 379;;931;73;943;1 564;0;
150;150;0x0000000I64X;300;P;00:00:05:000;6471;23;;;;;40.806213;;51 768;550;0;3 616;0;;1 377;2 241;11 862;;3 287;166;3 951;22 258;0;
151;151;0x0000000I64X;302;P;00:00:05:033;4504;24;;;;;40.496284;;36 032;788;0;2 601;0;;487;841;10 593;;3 114;66;2 948;12 978;0;
152;153;0x0000000I64X;306;P;00:00:05:100;7040;23;;;;;38.517652;;56 320;591;0;3 423;0;;975;1 765;12 644;;3 773;105;4 089;26 904;0;
153;152;0x0000000I64X;304;B;00:00:05:066;1520;25;;;;;40.015341;;12 160;994;0;1 761;0;;53;69;5 013;;1 013;56;472;1 648;0;
154;155;0x0000000I64X;310;P;00:00:05:166;5293;23;;;;;39.090206;;42 344;548;0;3 666;0;;1 207;2 207;11 492;;3 101;125;3 258;14 474;0;
155;154;0x0000000I64X;308;B;00:00:05:133;1591;24;;;;;41.123357;;12 728;1 023;0;2 051;0;;65;136;5 192;;877;53;526;1 687;0;
156;156;0x0000000I64X;312;P;00:00:05:200;5315;23;;;;;41.583531;;42 520;605;0;3 584;0;;1 089;1 885;10 707;;3 357;83;3 624;15 378;0;
157;157;0x0000000I64X;314;P;00:00:05:233;6025;22;;;;;41.960187;;48 200;430;0;4 297;0;;1 417;2 663;10 807;;3 465;149;4 255;18 112;0;
158;158;0x0000000I64X;316;P;00:00:05:266;4029;22;;;;;42.855845;;32 232;805;0;2 621;0;;652;1 093;9 507;;2 768;53;2 513;10 351;0;
159;161;0x0000000I64X;322;P;00:00:05:366;9977;23;;;;;40.135092;;79 816;293;0;4 792;0;;2 146;3 909;11 841;;4 110;232;5 819;43 814;0;
160;159;0x0000000I64X;318;B;00:00:05:300;2253;24;;;;;40.516125;;18 024;974;0;3 362;0;;293;546;5 164;;1 250;109;1 324;3 711;0;
161;160;0x0000000I64X;320;B;00:00:05:333;1814;24;;;;;39.380507;;14 512;933;0;2 793;0;;210;413;5 035;;887;89;832;2 158;0;
162;165;0x0000000I64X;330;P;00:00:05:500;12801;25;;;;;37.067275;;102 408;401;0;4 206;0;;1 554;2 704;12 734;;3 697;196;4 908;69 928;0;
163;163;0x0000000I64X;326;B;00:00:05:433;2410;28;;;;;35.682536;;19 280;788;0;3 449;0;;210;352;5 463;;1 636;220;1 409;4 660;0;
164;162;0x0000000I64X;324;B;00:00:05:400;1770;26;;;;;37.545881;;14 160;891;0;2 718;0;;131;301;5 620;;895;75;763;1 733;0;
165;164;0x0000000I64X;328;B;00:00:05:466;1075;25;;;;;37.126053;;8 600;885;0;1 869;0;;97;168;3 426;;315;34;293;632;0;
166;169;0x0000000I64X;338;P;00:00:05:633;7986;23;;;;;37.762074;;63 888;372;0;4 390;0;;1 436;2 920;12 296;;4 325;187;4 951;30 576;0;
167;167;0x0000000I64X;334;B;00:00:05:566;1494;26;;;;;37.806945;;11 952;842;0;2 111;0;;43;103;4 648;;935;69;573;1 711;0;
