stream;display;offset;poc;type;time;size;quant;pts;pts time;dts;dts time;epsnr;distribution (bits);total;mb_skip;mb_field_decoding_flag;mb_type;sub_mb_type;prediction;pred_mode_flag;pred_mode;inter_prediction;transform;coded_block_pattern;transform_size_8x8_flag;mb_qp_delta;transform;pcm_data;
16;16;0x0000000I64X;32;P;00:00:00:533;9183;25;;;;;39.694648;;73 464;289;0;3 871;0;;1 363;3 224;16 490;;6 162;179;5 347;34 275;0;
17;18;0x0000000I64X;36;P;00:00:00:600;10272;25;;;;;36.734773;;82 176;340;0;3 844;0;;1 508;3 871;18 280;;6 172;209;5 237;40 509;0;
18;17;0x0000000I64X;34;B;00:00:00:566;2340;28;;;;;39.570686;;18 720;811;0;2 864;0;;49;71;8 273;;1 572;84;724;3 106;0;
19;20;0x0000000I64X;40;P;00:00:00:666;12454;25;;;;;36.019617;;99 632;254;0;3 883;0;;1 519;3 537;19 537;;7 078;205;6 169;55 460;0;
20;19;0x0000000I64X;38;B;00:00:00:633;2758;30;;;;;39.210584;;22 064;577;0;3 943;0;;69;98;10 648;;1 752;96;722;3 110;0;
21;22;0x0000000I64X;44;P;00:00:00:733;12668;25;;;;;36.156379;;101 344;151;0;3 824;0;;1 287;2 980;18 175;;7 402;171;6 744;59 231;0;
22;21;0x0000000I64X;42;B;00:00:00:700;2597;30;;;;;39.163198;;20 776;461;0;4 174;0;;48;97;10 141;;1 694;72;768;2 490;0;
23;24;0x0000000I64X;48;P;00:00:00:800;15074;25;;;;;36.524891;;120 592;300;0;3 380;0;;1 228;2 470;16 677;;7 310;149;6 509;81 005;0;
24;23;0x0000000I64X;46;B;00:00:00:766;2331;29;;;;;37.928279;;18 648;368;0;4 530;0;;27;26;8 428;;1 590;75;766;2 194;0;
25;28;0x0000000I64X;56;P;00:00:00:933;8218;26;;;;;34.557894;;65 744;322;0;3 354;0;;564;1 316;16 262;;6 562;73;6 070;29 756;0;
26;26;0x0000000I64X;52;B;00:00:00:866;7619;28;;;;;35.355964;;60 952;225;0;3 046;0;;48;73;10 746;;6 929;902;4 203;34 209;0;
27;25;0x0000000I64X;50;B;00:00:00:833;1101;29;;;;;38.032921;;8 808;319;0;1 000;0;;0;9;4 416;;1 046;24;555;900;0;
28;27;0x0000000I64X;54;B;00:00:00:900;1238;31;;;;;36.450379;;9 904;1 017;0;1 348;0;;4;5;4 898;;585;25;301;758;0;
29;32;0x0000000I64X;64;P;00:00:01:066;16466;26;;;;;36.643850;;131 728;112;0;4 495;0;;5 049;12 898;17 709;;4 352;615;6 340;75 589;0;
30;30;0x0000000I64X;60;B;00:00:01:000;8232;27;;;;;36.781691;;65 856;176;0;5 830;0;;737;1 578;22 896;;6 109;676;3 958;22 864;0;
31;29;0x0000000I64X;58;B;00:00:00:966;3174;29;;;;;37.679441;;25 392;360;0;4 451;0;;16;27;12 910;;2 179;110;1 146;3 505;0;
32;31;0x0000000I64X;62;B;00:00:01:033;2540;29;;;;;36.027537;;20 320;979;0;2 762;0;;57;114;8 737;;1 555;104;816;4 101;0;
33;34;0x0000000I64X;68;P;00:00:01:133;10288;26;;;;;36.468987;;82 304;240;0;4 161;0;;2 254;6 284;15 226;;5 191;278;5 256;40 048;0;
34;33;0x0000000I64X;66;B;00:00:01:100;2570;29;;;;;38.566523;;20 560;911;0;2 533;0;;109;257;7 966;;1 651;105;854;5 110;0;
35;36;0x0000000I64X;72;P;00:00:01:200;10586;26;;;;;37.407060;;84 688;171;0;4 234;0;;2 556;6 541;16 155;;5 344;304;5 592;40 564;0;
36;35;0x0000000I64X;70;B;00:00:01:166;2768;28;;;;;38.838011;;22 144;933;0;2 646;0;;141;337;8 824;;1 851;60;1 020;5 018;0;
37;38;0x0000000I64X;76;P;00:00:01:266;9746;26;;;;;37.397140;;77 968;216;0;4 332;0;;2 099;5 651;16 010;;5 029;250;5 156;36 167;0;
38;37;0x0000000I64X;74;B;00:00:01:233;2668;28;;;;;39.049185;;21 344;901;0;2 556;0;;133;254;8 971;;1 644;84;959;4 715;0;
39;42;0x0000000I64X;84;P;00:00:01:400;12383;25;;;;;36.241638;;99 064;86;0;5 318;0;;3 403;8 392;14 090;;3 928;322;6 127;53 857;0;
40;40;0x0000000I64X;80;B;00:00:01:333;5558;27;;;;;37.356341;;44 464;729;0;5 143;0;;840;1 854;13 727;;3 168;291;2 792;13 903;0;
41;39;0x0000000I64X;78;B;00:00:01:300;2588;29;;;;;39.138208;;20 704;932;0;2 520;0;;145;280;8 666;;1 632;68;1 097;4 191;0;
42;41;0x0000000I64X;82;B;00:00:01:366;2359;29;;;;;35.704493;;18 872;927;0;2 456;0;;76;207;8 269;;1 390;69;940;3 446;0;
43;44;0x0000000I64X;88;P;00:00:01:466;10884;25;;;;;37.580538;;87 072;147;0;5 030;0;;2 585;5 871;16 001;;4 818;258;5 575;43 759;0;
44;43;0x0000000I64X;86;B;00:00:01:433;2393;27;;;;;39.634563;;19 144;920;0;2 450;0;;101;208;8 474;;1 463;63;913;3 492;0;
45;46;0x0000000I64X;92;P;00:00:01:533;9856;25;;;;;37.453989;;78 848;213;0;4 796;0;;1 780;4 362;17 278;;5 213;207;5 558;37 094;0;
46;45;0x0000000I64X;90;B;00:00:01:500;2747;27;;;;;39.846427;;21 976;918;0;3 066;0;;111;192;9 566;;1 784;94;1 209;3 749;0;
47;48;0x0000000I64X;96;P;00:00:01:600;11615;24;;;;;37.652107;;92 920;120;0;5 260;0;;2 375;5 096;16 852;;5 024;247;6 178;49 091;0;
48;47;0x0000000I64X;94;B;00:00:01:566;2315;27;;;;;39.689964;;18 520;973;0;2 468;0;;60;121;8 530;;1 263;76;964;2 981;0;
49;49;0x0000000I64X;98;P;00:00:01:633;7273;25;;;;;39.848956;;58 184;539;0;2 587;0;;215;544;12 901;;5 352;22;4 769;29 924;0;
50;50;0x0000000I64X;100;P;00:00:01:666;9649;24;;;;;40.054436;;77 192;212;0;4 852;0;;1 323;2 763;16 036;;5 539;155;5 731;38 607;0;
51;52;0x0000000I64X;104;P;00:00:01:733;12277;24;;;;;38.016499;;98 216;143;0;4 760;0;;1 634;3 115;17 539;;5 667;174;6 191;57 044;0;
52;51;0x0000000I64X;102;B;00:00:01:700;2128;26;;;;;39.424782;;17 024;934;0;2 439;0;;43;67;6 661;;1 503;85;1 430;2 706;0;
53;56;0x0000000I64X;112;P;00:00:01:866;10010;25;;;;;37.710804;;80 080;198;0;4 463;0;;906;2 022;13 814;;5 270;98;6 224;45 356;0;
54;54;0x0000000I64X;108;B;00:00:01:800;5634;25;;;;;37.055563;;45 072;806;0;4 760;0;;351;660;8 945;;4 227;532;3 300;19 896;0;
55;53;0x0000000I64X;106;B;00:00:01:766;1610;27;;;;;37.402242;;12 880;1 003;0;1 841;0;;41;60;5 969;;1 049;63;542;1 213;0;
56;55;0x0000000I64X;110;B;00:00:01:833;1095;26;;;;;36.586511;;8 760;973;0;1 147;0;;13;18;4 295;;538;11;305;453;0;
57;58;0x0000000I64X;116;P;00:00:01:933;11869;24;;;;;36.919924;;94 952;265;0;4 430;0;;4 155;8 963;15 027;;3 600;508;5 342;48 834;0;
58;57;0x0000000I64X;114;B;00:00:01:900;1769;28;;;;;39.042092;;14 152;1 006;0;1 931;0;;38;52;6 423;;1 024;60;664;1 964;0;
59;60;0x0000000I64X;120;P;00:00:02:000;8779;25;;;;;37.779536;;70 232;459;0;3 814;0;;2 072;5 023;13 760;;3 976;254;4 457;33 583;0;
60;59;0x0000000I64X;118;B;00:00:01:966;1832;26;;;;;38.962055;;14 656;963;0;2 245;0;;47;88;6 857;;850;59;597;1 951;0;
61;62;0x0000000I64X;124;P;00:00:02:066;8554;25;;;;;38.198731;;68 432;431;0;3 923;0;;1 986;4 680;13 907;;4 109;223;4 597;31 563;0;
62;61;0x0000000I64X;122;B;00:00:02:033;1868;26;;;;;39.145102;;14 944;983;0;2 198;0;;49;114;6 598;;1 024;59;639;2 306;0;
63;63;0x0000000I64X;126;P;00:00:02:100;6454;26;;;;;39.416594;;51 632;523;0;3 416;0;;761;1 880;14 416;;4 503;76;3 830;20 275;0;
64;64;0x0000000I64X;128;P;00:00:02:133;7834;25;;;;;39.737441;;62 672;212;0;4 851;0;;1 514;3 700;15 062;;4 900;132;4 915;24 895;0;
65;65;0x0000000I64X;130;P;00:00:02:166;7975;25;;;;;39.622983;;63 800;227;0;4 426;0;;799;2 422;15 461;;5 609;74;5 047;27 924;0;
66;66;0x0000000I64X;132;P;00:00:02:200;6975;25;;;;;39.944172;;55 800;428;0;3 793;0;;918;2 575;14 177;;4 377;91;4 254;22 978;0;
67;67;0x0000000I64X;134;P;00:00:02:233;7077;25;;;;;39.872207;;56 616;417;0;3 421;0;;644;1 945;14 233;;5 117;66;4 312;24 625;0;
68;68;0x0000000I64X;136;P;00:00:02:266;6512;26;;;;;39.795790;;52 096;614;0;3 112;0;;770;2 311;13 894;;4 335;89;3 651;21 228;0;
69;69;0x0000000I64X;138;P;00:00:02:300;6586;26;;;;;39.402135;;52 688;549;0;2 925;0;;578;1 617;14 635;;5 089;56;3 808;21 604;0;
70;70;0x0000000I64X;140;P;00:00:02:333;8290;26;;;;;39.544329;;66 320;307;0;4 266;0;;1 189;3 100;15 599;;5 619;124;4 748;29 100;0;
71;71;0x0000000I64X;142;P;00:00:02:366;6336;27;;;;;39.039607;;50 688;552;0;3 143;0;;491;1 275;14 902;;4 586;43;3 311;20 656;0;
72;72;0x0000000I64X;144;P;00:00:02:400;9621;26;;;;;39.218517;;76 968;201;0;4 557;0;;1 302;3 831;17 363;;6 005;136;5 356;35 900;0;
73;73;0x0000000I64X;146;P;00:00:02:433;6969;27;;;;;38.753530;;55 752;586;0;2 852;0;;473;1 207;14 270;;5 347;58;3 612;25 761;0;
74;74;0x0000000I64X;148;P;00:00:02:466;12450;26;;;;;39.145781;;99 600;168;0;4 779;0;;1 804;5 433;18 767;;6 124;219;6 093;53 710;0;
75;76;0x0000000I64X;152;P;00:00:02:533;14110;25;;;;;37.213655;;112 880;168;0;4 616;0;;2 478;6 264;19 093;;6 138;305;6 360;64 846;0;
76;75;0x0000000I64X;150;B;00:00:02:500;2785;28;;;;;39.106878;;22 280;935;0;2 858;0;;44;96;9 430;;1 986;88;1 097;4 508;0;
77;78;0x0000000I64X;156;P;00:00:02:600;13176;25;;;;;36.404390;;105 408;153;0;4 098;0;;1 419;3 744;19 987;;7 308;216;6 727;59 872;0;
78;77;0x0000000I64X;154;B;00:00:02:566;2553;29;;;;;38.941136;;20 424;891;0;2 670;0;;45;86;8 810;;1 806;87;869;3 984;0;
79;80;0x0000000I64X;160;P;00:00:02:666;18149;25;;;;;35.922105;;145 192;151;0;3 854;0;;2 493;5 183;18 253;;7 142;272;6 841;99 203;0;
80;79;0x0000000I64X;158;B;00:00:02:633;2283;29;;;;;37.753970;;18 264;971;0;2 572;0;;87;140;7 472;;1 504;113;785;3 433;0;
81;84;0x0000000I64X;168;P;00:00:02:800;8569;27;;;;;36.604947;;68 552;257;0;3 628;0;;504;1 323;19 796;;6 924;57;5 896;28 814;0;
82;82;0x0000000I64X;164;B;00:00:02:733;3779;29;;;;;36.065358;;30 232;945;0;1 759;0;;14;22;5 940;;3 604;498;1 856;14 445;0;
83;81;0x0000000I64X;162;B;00:00:02:700;1837;30;;;;;37.729256;;14 696;933;0;1 605;0;;35;61;4 988;;1 509;165;799;3 484;0;
84;83;0x0000000I64X;166;B;00:00:02:766;1858;28;;;;;35.304296;;14 864;1 008;0;2 178;0;;48;81;6 681;;1 128;80;543;2 045;0;
85;86;0x0000000I64X;172;P;00:00:02:866;13674;26;;;;;36.052806;;109 392;239;0;4 088;0;;4 260;10 654;16 648;;4 598;550;5 579;58 514;0;
86;85;0x0000000I64X;170;B;00:00:02:833;2261;29;;;;;37.939972;;18 088;1 003;0;2 359;0;;47;86;7 371;;1 434;101;777;3 908;0;
87;88;0x0000000I64X;176;P;00:00:02:933;11117;26;;;;;36.900863;;88 936;196;0;4 412;0;;2 765;6 736;15 984;;5 478;341;5 544;44 131;0;
88;87;0x0000000I64X;174;B;00:00:02:900;2797;28;;;;;38.569636;;22 376;973;0;3 066;0;;121;170;8 995;;1 834;98;906;5 005;0;
89;90;0x0000000I64X;180;P;00:00:03:000;9993;26;;;;;37.265456;;79 944;190;0;4 325;0;;2 321;5 856;15 808;;5 392;267;5 369;37 245;0;
90;89;0x0000000I64X;178;B;00:00:02:966;2887;28;;;;;38.938519;;23 096;963;0;2 951;0;;131;276;9 937;;1 831;81;1 051;4 634;0;
91;92;0x0000000I64X;184;P;00:00:03:066;9571;26;;;;;37.054123;;76 568;186;0;4 409;0;;2 042;5 322;16 707;;5 388;231;5 532;34 058;0;
92;91;0x0000000I64X;182;B;00:00:03:033;3049;28;;;;;38.900268;;24 392;888;0;2 855;0;;129;258;9 959;;2 108;96;1 281;5 550;0;
93;94;0x0000000I64X;188;P;00:00:03:133;9932;26;;;;;37.242509;;79 456;163;0;4 829;0;;2 596;6 283;15 619;;4 640;266;5 548;36 285;0;
94;93;0x0000000I64X;186;B;00:00:03:100;3025;28;;;;;38.844632;;24 200;924;0;2 903;0;;164;358;9 932;;1 982;121;1 303;5 262;0;
95;96;0x0000000I64X;192;P;00:00:03:200;10006;25;;;;;37.044743;;80 048;115;0;5 166;0;;2 541;6 472;15 013;;4 388;280;5 572;37 371;0;
96;95;0x0000000I64X;190;B;00:00:03:166;3069;28;;;;;39.496844;;24 552;920;0;2 913;0;;163;335;10 737;;1 953;111;1 280;4 840;0;
97;98;0x0000000I64X;196;P;00:00:03:266;8993;25;;;;;38.057921;;71 944;229;0;4 731;0;;1 873;4 292;15 830;;4 777;195;5 117;32 504;0;
98;97;0x0000000I64X;194;B;00:00:03:233;2925;26;;;;;39.386767;;23 400;916;0;3 158;0;;102;248;10 281;;1 895;65;1 235;4 211;0;
99;100;0x0000000I64X;200;P;00:00:03:333;10319;25;;;;;37.203041;;82 552;138;0;5 096;0;;2 396;5 321;16 499;;4 827;258;5 585;39 634;0;
100;99;0x0000000I64X;198;B;00:00:03:300;2409;28;;;;;39.440357;;19 272;970;0;2 034;0;;39;74;8 808;;1 608;94;947;3 640;0;
101;102;0x0000000I64X;204;P;00:00:03:400;12574;25;;;;;38.229417;;100 592;87;0;5 124;0;;3 069;6 659;15 513;;4 617;353;6 267;56 158;0;
102;101;0x0000000I64X;202;B;00:00:03:366;2801;26;;;;;38.967995;;22 408;920;0;3 265;0;;105;183;9 219;;1 931;60;1 555;3 917;0;
103;106;0x0000000I64X;212;P;00:00:03:533;14216;26;;;;;35.397809;;113 728;111;0;5 210;0;;2 999;6 215;15 136;;4 286;360;6 557;69 962;0;
104;104;0x0000000I64X;208;B;00:00:03:466;6320;26;;;;;36.887170;;50 560;642;0;6 118;0;;426;729;10 442;;4 846;645;4 156;20 871;0;
105;103;0x0000000I64X;206;B;00:00:03:433;2095;27;;;;;36.723541;;16 760;960;0;2 233;0;;44;120;6 808;;1 357;71;1 286;2 854;0;
106;105;0x0000000I64X;210;B;00:00:03:500;1615;29;;;;;37.205016;;12 920;967;0;1 312;0;;42;66;5 316;;1 093;108;670;2 398;0;
107;110;0x0000000I64X;220;P;00:00:03:666;14499;25;;;;;37.855929;;115 992;113;0;4 854;0;;5 503;12 886;11 441;;2 204;626;5 750;67 783;0;
108;108;0x0000000I64X;216;B;00:00:03:600;6845;26;;;;;37.675652;;54 760;720;0;5 962;0;;1 052;1 904;13 519;;3 804;498;3 539;21 649;0;
109;107;0x0000000I64X;214;B;00:00:03:566;2799;26;;;;;38.942942;;22 392;955;0;3 473;0;;158;307;9 348;;1 826;106;1 477;3 409;0;
110;109;0x0000000I64X;218;B;00:00:03:633;2933;27;;;;;38.438309;;23 464;935;0;3 534;0;;238;405;9 902;;1 880;107;1 493;3 564;0;
111;112;0x0000000I64X;224;P;00:00:03:733;7458;26;;;;;39.166602;;59 664;450;0;3 606;0;;1 930;4 181;14 268;;3 728;238;4 078;24 415;0;
112;111;0x0000000I64X;222;B;00:00:03:700;2942;25;;;;;39.235965;;23 536;898;0;3 614;0;;187;365;10 390;;1 605;93;1 329;3 700;0;
113;113;0x0000000I64X;226;P;00:00:03:766;6879;26;;;;;39.101011;;55 032;524;0;3 598;0;;719;1 960;15 007;;4 577;83;3 924;22 710;0;
114;114;0x0000000I64X;228;P;00:00:03:800;6519;26;;;;;39.158126;;52 152;603;0;3 267;0;;1 377;2 985;14 253;;3 755;165;3 506;20 034;0;
115;115;0x0000000I64X;230;P;00:00:03:833;8575;26;;;;;38.757104;;68 600;282;0;4 266;0;;1 032;2 900;17 430;;5 628;102;5 005;30 019;0;
116;118;0x0000000I64X;236;P;00:00:03:933;18095;25;;;;;33.559935;;144 760;121;0;3 919;0;;7 859;17 247;10 152;;2 384;957;6 552;90 160;0;
117;116;0x0000000I64X;232;B;00:00:03:866;7897;29;;;;;38.574900;;63 176;641;0;6 025;0;;2 002;3 594;11 979;;4 508;672;4 131;27 206;0;
118;117;0x0000000I64X;234;B;00:00:03:900;4456;32;;;;;35.181210;;35 648;854;0;3 412;0;;343;714;11 094;;3 258;347;1 647;12 735;0;
119;119;0x0000000I64X;238;P;00:00:03:966;11887;25;;;;;39.190397;;95 096;288;0;3 922;0;;2 107;4 089;18 279;;6 246;255;5 831;52 140;0;
120;120;0x0000000I64X;240;P;00:00:04:000;13498;25;;;;;38.991831;;107 984;272;0;3 603;0;;1 478;3 053;18 899;;6 841;161;6 612;65 404;0;
121;122;0x0000000I64X;244;P;00:00:04:066;13631;25;;;;;34.713714;;109 048;283;0;3 711;0;;599;1 484;20 496;;7 147;75;6 191;67 697;0;
122;121;0x0000000I64X;242;B;00:00:04:033;2876;30;;;;;39.110976;;23 008;962;0;2 748;0;;153;199;7 975;;1 984;224;1 066;6 513;0;
123;123;0x0000000I64X;246;P;00:00:04:100;9608;25;;;;;39.505176;;76 864;443;0;2 702;0;;232;473;14 855;;6 999;36;5 367;44 465;0;
124;124;0x0000000I64X;248;P;00:00:04:133;8180;24;;;;;40.006296;;65 440;531;0;2 581;0;;229;389;13 051;;6 653;25;5 018;35 676;0;
125;126;0x0000000I64X;252;P;00:00:04:200;11960;25;;;;;35.964362;;95 680;322;0;3 135;0;;494;820;16 113;;7 451;73;6 272;59 656;0;
126;125;0x0000000I64X;250;B;00:00:04:166;1070;30;;;;;38.892499;;8 560;1 028;0;1 321;0;;7;5;4 148;;422;17;147;512;0;
127;128;0x0000000I64X;256;P;00:00:04:266;11810;25;;;;;35.641892;;94 480;380;0;2 884;0;;547;865;13 656;;7 216;75;6 211;61 282;0;
128;127;0x0000000I64X;254;B;00:00:04:233;941;30;;;;;38.160405;;7 528;1 004;0;969;0;;28;30;3 368;;410;21;203;599;0;
129;132;0x0000000I64X;264;P;00:00:04:400;9071;26;;;;;37.059413;;72 568;391;0;3 513;0;;361;807;18 172;;6 524;44;5 539;35 949;0;
130;130;0x0000000I64X;260;B;00:00:04:333;3137;27;;;;;36.731006;;25 096;905;0;2 329;0;;37;69;6 181;;2 813;284;1 872;9 384;0;
131;129;0x0000000I64X;258;B;00:00:04:300;809;27;;;;;37.791683;;6 472;1 031;0;920;0;;0;6;2 641;;366;8;183;399;0;
132;131;0x0000000I64X;262;B;00:00:04:366;959;28;;;;;37.406884;;7 672;1 028;0;1 361;0;;19;23;3 422;;358;15;159;341;0;
133;134;0x0000000I64X;268;P;00:00:04:466;10882;26;;;;;35.677666;;87 056;435;0;3 625;0;;1 987;4 630;15 886;;5 335;244;5 014;47 383;0;
134;133;0x0000000I64X;266;B;00:00:04:433;1193;30;;;;;37.795074;;9 544;1 050;0;1 626;0;;0;1;4 717;;476;35;192;562;0;
135;136;0x0000000I64X;272;P;00:00:04:533;16214;29;;;;;31.968931;;129 712;219;0;3 803;0;;5 253;12 594;10 463;;2 878;606;5 825;83 295;0;
136;135;0x0000000I64X;270;B;00:00:04:500;1056;34;;;;;34.851279;;8 448;984;0;1 318;0;;8;10;4 552;;276;16;110;385;0;
137;138;0x0000000I64X;276;P;00:00:04:600;14118;30;;;;;30.775567;;112 944;105;0;3 934;0;;5 970;14 029;5 141;;1 237;516;5 837;69 863;0;
138;137;0x0000000I64X;274;B;00:00:04:566;1118;35;;;;;33.664053;;8 944;864;0;1 065;0;;19;62;3 937;;603;47;241;1 409;0;
139;139;0x0000000I64X;278;P;00:00:04:633;9640;25;;;;;39.162740;;77 120;418;0;3 363;0;;436;1 094;15 737;;6 430;43;5 588;42 743;0;
140;140;0x0000000I64X;280;P;00:00:04:666;6207;25;;;;;40.137038;;49 656;524;0;2 859;0;;342;875;13 497;;5 274;38;4 006;20 703;0;
141;141;0x0000000I64X;282;P;00:00:04:700;7758;25;;;;;39.951025;;62 064;362;0;3 352;0;;329;732;15 457;;6 376;36;5 495;28 714;0;
142;142;0x0000000I64X;284;P;00:00:04:733;6158;25;;;;;40.371381;;49 264;603;0;2 700;0;;186;495;12 906;;5 416;25;4 273;21 318;0;
143;143;0x0000000I64X;286;P;00:00:04:766;8864;24;;;;;39.867477;;70 912;438;0;3 013;0;;305;745;14 973;;6 588;38;5 200;38 317;0;
144;144;0x0000000I64X;288;P;00:00:04:800;9565;24;;;;;40.040752;;76 520;245;0;3 132;0;;194;479;14 482;;6 989;18;6 037;43 831;0;
145;145;0x0000000I64X;290;P;00:00:04:833;5739;24;;;;;41.116468;;45 912;676;0;2 457;0;;78;238;11 862;;5 337;10;4 162;19 818;0;
146;147;0x0000000I64X;294;P;00:00:04:900;12595;25;;;;;35.901994;;100 760;429;0;3 305;0;;388;887;16 667;;6 698;50;5 941;65 108;0;
147;146;0x0000000I64X;292;B;00:00:04:866;1160;29;;;;;38.173583;;9 280;1 001;0;1 311;0;;3;12;4 839;;449;20;253;482;0;
148;151;0x0000000I64X;302;P;00:00:05:033;10841;25;;;;;34.568028;;86 728;367;0;3 676;0;;282;823;17 010;;6 306;39;5 537;51 372;0;
149;149;0x0000000I64X;298;B;00:00:04:966;2370;26;;;;;37.687858;;18 960;903;0;2 869;0;;31;47;7 566;;1 573;139;1 026;3 645;0;
150;148;0x0000000I64X;296;B;00:00:04:933;1053;27;;;;;37.888665;;8 424;995;0;1 227;0;;9;17;3 959;;441;19;229;487;0;
151;150;0x0000000I64X;300;B;00:00:05:000;958;30;;;;;36.782754;;7 664;1 002;0;1 209;0;;16;29;3 161;;379;30;194;695;0;
152;153;0x0000000I64X;306;P;00:00:05:100;6250;26;;;;;37.953618;;50 000;699;0;2 760;0;;372;748;14 645;;4 442;48;3 921;20 794;0;
153;152;0x0000000I64X;304;B;00:00:05:066;1088;26;;;;;38.530632;;8 704;1 012;0;1 255;0;;4;13;4 290;;417;18;195;483;0;
154;155;0x0000000I64X;310;P;00:00:05:166;7984;27;;;;;37.295130;;63 872;578;0;3 316;0;;1 274;2 742;14 689;;4 504;141;4 127;30 294;0;
155;154;0x0000000I64X;308;B;00:00:05:133;1298;27;;;;;37.175797;;10 384;1 012;0;1 793;0;;16;29;5 085;;544;32;266;650;0;
156;159;0x0000000I64X;318;P;00:00:05:300;17594;26;;;;;35.435111;;140 752;130;0;3 934;0;;6 812;16 362;11 378;;2 432;802;6 083;87 119;0;
157;157;0x0000000I64X;314;B;00:00:05:233;6242;28;;;;;36.063444;;49 936;778;0;5 697;0;;710;1 438;13 639;;3 889;577;2 849;18 602;0;
158;156;0x0000000I64X;312;B;00:00:05:200;1792;29;;;;;38.026312;;14 336;989;0;1 950;0;;57;99;6 612;;1 054;80;618;1 777;0;
159;158;0x0000000I64X;316;B;00:00:05:266;1741;29;;;;;35.887042;;13 928;956;0;2 082;0;;89;181;6 163;;887;72;518;2 073;0;
160;161;0x0000000I64X;322;P;00:00:05:366;10334;26;;;;;37.639059;;82 672;247;0;4 351;0;;1 847;5 134;17 234;;5 675;232;5 121;40 042;0;
161;160;0x0000000I64X;320;B;00:00:05:333;2712;27;;;;;38.783349;;21 696;946;0;2 637;0;;94;149;9 477;;1 844;85;1 128;4 079;0;
162;163;0x0000000I64X;326;P;00:00:05:433;12002;26;;;;;37.496254;;96 016;177;0;4 412;0;;2 546;6 927;16 991;;5 475;327;5 482;50 436;0;
163;162;0x0000000I64X;324;B;00:00:05:400;3092;27;;;;;38.648516;;24 736;945;0;2 897;0;;151;312;9 696;;1 985;94;1 208;6 089;0;
164;165;0x0000000I64X;330;P;00:00:05:500;12288;26;;;;;37.547192;;98 304;202;0;4 296;0;;2 806;7 342;16 853;;5 774;379;5 705;52 025;0;
165;164;0x0000000I64X;328;B;00:00:05:466;2909;27;;;;;38.796015;;23 272;949;0;2 680;0;;149;366;9 114;;1 884;108;1 019;5 709;0;
166;166;0x0000000I64X;332;P;00:00:05:533;9429;26;;;;;39.260870;;75 432;267;0;3 399;0;;540;1 614;18 077;;7 128;66;5 545;37 328;0;
